genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
2202420409	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476315.1_GCA_043476315.1_PDT002291594.1_genomic.fna	GCA_043476315.1	SAMN42326957	50	Australia	2022		YES	source:NCBI_background
2201723783	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477615.1_GCA_043477615.1_PDT002291596.1_genomic.fna	GCA_043477615.1	SAMN42326955	50	Australia	2022		YES	source:NCBI_background
2200426960	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476295.1_GCA_043476295.1_PDT002291598.1_genomic.fna	GCA_043476295.1	SAMN42326953	50	Australia	2022		YES	source:NCBI_background
2200426959	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477655.1_GCA_043477655.1_PDT002291599.1_genomic.fna	GCA_043477655.1	SAMN42326952	50	Australia	2022		YES	source:NCBI_background
2133007579	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476235.1_GCA_043476235.1_PDT002291601.1_genomic.fna	GCA_043476235.1	SAMN42326950	50	Australia	2021		YES	source:NCBI_background
2132812846	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477595.1_GCA_043477595.1_PDT002291604.1_genomic.fna	GCA_043477595.1	SAMN42326948	50	Australia	2021		YES	source:NCBI_background
2132713513	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477555.1_GCA_043477555.1_PDT002291605.1_genomic.fna	GCA_043477555.1	SAMN42326947	50	Australia	2021		YES	source:NCBI_background
2132704967	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476175.1_GCA_043476175.1_PDT002291609.1_genomic.fna	GCA_043476175.1	SAMN42326943	50	Australia	2021		YES	source:NCBI_background
2132617709	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474515.1_GCA_043474515.1_PDT002291610.1_genomic.fna	GCA_043474515.1	SAMN42326942	50	Australia	2021		YES	source:NCBI_background
2132617705	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477565.1_GCA_043477565.1_PDT002291611.1_genomic.fna	GCA_043477565.1	SAMN42326941	50	Australia	2021		YES	source:NCBI_background
2132315484	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477455.1_GCA_043477455.1_PDT002291615.1_genomic.fna	GCA_043477455.1	SAMN42326938	50	Australia	2021		YES	source:NCBI_background
2132315481	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043479095.1_GCA_043479095.1_PDT002291616.1_genomic.fna	GCA_043479095.1	SAMN42326937	50	Australia	2021		YES	source:NCBI_background
2132315476	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474495.1_GCA_043474495.1_PDT002291618.1_genomic.fna	GCA_043474495.1	SAMN42326935	50	Australia	2021		YES	source:NCBI_background
2132314211	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477415.1_GCA_043477415.1_PDT002291619.1_genomic.fna	GCA_043477415.1	SAMN42326934	50	Australia	2021		YES	source:NCBI_background
2132215847	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043479075.1_GCA_043479075.1_PDT002291627.1_genomic.fna	GCA_043479075.1	SAMN42326927	50	Australia	2021		YES	source:NCBI_background
2132009659	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474405.1_GCA_043474405.1_PDT002291631.1_genomic.fna	GCA_043474405.1	SAMN42326923	50	Australia	2021		YES	source:NCBI_background
2131917506	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474435.1_GCA_043474435.1_PDT002291635.1_genomic.fna	GCA_043474435.1	SAMN42326919	50	Australia	2021		YES	source:NCBI_background
2131917481	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474375.1_GCA_043474375.1_PDT002291637.1_genomic.fna	GCA_043474375.1	SAMN42326918	50	Australia	2021		YES	source:NCBI_background
2131917478	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474335.1_GCA_043474335.1_PDT002291638.1_genomic.fna	GCA_043474335.1	SAMN42326917	50	Australia	2021		YES	source:NCBI_background
2131910946	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474255.1_GCA_043474255.1_PDT002291641.1_genomic.fna	GCA_043474255.1	SAMN42326914	50	Australia	2021		YES	source:NCBI_background
2131709416	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474315.1_GCA_043474315.1_PDT002291645.1_genomic.fna	GCA_043474315.1	SAMN42326910	50	Australia	2021		YES	source:NCBI_background
2131515216	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043473555.1_GCA_043473555.1_PDT002291651.1_genomic.fna	GCA_043473555.1	SAMN42326905	50	Australia	2021		YES	source:NCBI_background
2130715556	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476055.1_GCA_043476055.1_PDT002291667.1_genomic.fna	GCA_043476055.1	SAMN42326890	50	Australia	2021		YES	source:NCBI_background
M2107179	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477155.1_GCA_043477155.1_PDT002291669.1_genomic.fna	GCA_043477155.1	SAMN42326862	50	Australia	2021		YES	source:NCBI_background
2128710522	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476015.1_GCA_043476015.1_PDT002291677.1_genomic.fna	GCA_043476015.1	SAMN42326881	50	Australia	2021		YES	source:NCBI_background
2128409799	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477095.1_GCA_043477095.1_PDT002291678.1_genomic.fna	GCA_043477095.1	SAMN42326880	50	Australia	2021		YES	source:NCBI_background
2127006814	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477035.1_GCA_043477035.1_PDT002291679.1_genomic.fna	GCA_043477035.1	SAMN42326879	50	Australia	2021		YES	source:NCBI_background
M2107026	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043475995.1_GCA_043475995.1_PDT002291680.1_genomic.fna	GCA_043475995.1	SAMN42326861	50	Australia	2021		YES	source:NCBI_background
2127005475	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043477015.1_GCA_043477015.1_PDT002291681.1_genomic.fna	GCA_043477015.1	SAMN42326878	50	Australia	2021		YES	source:NCBI_background
2126511214	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476975.1_GCA_043476975.1_PDT002291682.1_genomic.fna	GCA_043476975.1	SAMN42326877	50	Australia	2021		YES	source:NCBI_background
2125709510	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476995.1_GCA_043476995.1_PDT002291683.1_genomic.fna	GCA_043476995.1	SAMN42326876	50	Australia	2021		YES	source:NCBI_background
2125709276	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043476955.1_GCA_043476955.1_PDT002291684.1_genomic.fna	GCA_043476955.1	SAMN42326875	50	Australia	2021		YES	source:NCBI_background
2125315691	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043475935.1_GCA_043475935.1_PDT002291685.1_genomic.fna	GCA_043475935.1	SAMN42326874	50	Australia	2021		YES	source:NCBI_background
M2107990	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043475045.1_GCA_043475045.1_PDT002291690.1_genomic.fna	GCA_043475045.1	SAMN42326869	50	Australia	2021		YES	source:NCBI_background
M2106802	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_043474965.1_GCA_043474965.1_PDT002291691.1_genomic.fna	GCA_043474965.1	SAMN42326860	50	Australia	2021		YES	source:NCBI_background
23ER1085	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049036545.1_GCA_049036545.1_PDT002655120.1_genomic.fna	GCA_049036545.1	SAMN44062786	50	New Zealand	2023		YES	source:NCBI_background
23ER0680	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049036005.1_GCA_049036005.1_PDT002655126.1_genomic.fna	GCA_049036005.1	SAMN44062781	50	New Zealand	2023		YES	source:NCBI_background
23ER0315	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049035635.1_GCA_049035635.1_PDT002655130.1_genomic.fna	GCA_049035635.1	SAMN44062777	50	New Zealand	2023		YES	source:NCBI_background
23ER0215	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049035035.1_GCA_049035035.1_PDT002655132.1_genomic.fna	GCA_049035035.1	SAMN44062775	50	New Zealand	2023		YES	source:NCBI_background
23ER2065	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249615.1_GCA_049249615.1_PDT002655188.1_genomic.fna	GCA_049249615.1	SAMN44062790	50	New Zealand	2023		YES	source:NCBI_background
23ER2048	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249595.1_GCA_049249595.1_PDT002655189.1_genomic.fna	GCA_049249595.1	SAMN44062789	50	New Zealand	2023		YES	source:NCBI_background
22ER0382	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249555.1_GCA_049249555.1_PDT002655192.1_genomic.fna	GCA_049249555.1	SAMN44062743	50	New Zealand	2022		YES	source:NCBI_background
22ER0375	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249515.1_GCA_049249515.1_PDT002655193.1_genomic.fna	GCA_049249515.1	SAMN44062742	50	New Zealand	2022		YES	source:NCBI_background
