/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037529425.1.fna	vparahaemolyticus	43	dnaE(23)	gyrB(29)	recA(10)	dtdS(7)	pntA(14)	pyrC(24)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037881645.1.fna	vparahaemolyticus	32	dnaE(20)	gyrB(25)	recA(15)	dtdS(6)	pntA(7)	pyrC(11)	tnaA(4)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037888245.1.fna	vparahaemolyticus	775	dnaE(31)	gyrB(16)	recA(13)	dtdS(36)	pntA(33)	pyrC(11)	tnaA(19)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037934455.1.fna	vparahaemolyticus	2763	dnaE(242)	gyrB(500)	recA(218)	dtdS(13)	pntA(95)	pyrC(204)	tnaA(17)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037957185.1.fna	vparahaemolyticus	775	dnaE(31)	gyrB(16)	recA(13)	dtdS(36)	pntA(33)	pyrC(11)	tnaA(19)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037957425.1.fna	vparahaemolyticus	-	dnaE(26)	gyrB(16)	recA(13)	dtdS(364)	pntA(33)	pyrC(137)	tnaA(20)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037970105.1.fna	vparahaemolyticus	1138	dnaE(10)	gyrB(159)	recA(31)	dtdS(88)	pntA(26)	pyrC(109)	tnaA(57)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037973775.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037973795.1.fna	vparahaemolyticus	64	dnaE(40)	gyrB(39)	recA(3)	dtdS(18)	pntA(4)	pyrC(36)	tnaA(29)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993185.1.fna	vparahaemolyticus	2562	dnaE(51)	gyrB(576)	recA(77)	dtdS(84)	pntA(60)	pyrC(8)	tnaA(17)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993195.1.fna	vparahaemolyticus	445	dnaE(137)	gyrB(238)	recA(3)	dtdS(194)	pntA(122)	pyrC(11)	tnaA(131)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993205.1.fna	vparahaemolyticus	-	dnaE(195)	gyrB(~510)	recA(30)	dtdS(181)	pntA(4)	pyrC(135)	tnaA(258)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993235.1.fna	vparahaemolyticus	511	dnaE(14)	gyrB(259)	recA(185)	dtdS(78)	pntA(43)	pyrC(194)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993245.1.fna	vparahaemolyticus	-	dnaE(399)	gyrB(13)	recA(519)	dtdS(150)	pntA(4)	pyrC(5)	tnaA(~81)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993285.1.fna	vparahaemolyticus	-	dnaE(3)	gyrB(169)	recA(231)	dtdS(515)	pntA(78)	pyrC(391)	tnaA(208)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993295.1.fna	vparahaemolyticus	-	dnaE(35)	gyrB(343)	recA(89)	dtdS(288)	pntA(61)	pyrC(188)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993305.1.fna	vparahaemolyticus	376	dnaE(160)	gyrB(203)	recA(15)	dtdS(118)	pntA(82)	pyrC(5)	tnaA(80)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993315.1.fna	vparahaemolyticus	-	dnaE(31)	gyrB(663)	recA(442)	dtdS(27)	pntA(280)	pyrC(438)	tnaA(42)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993325.1.fna	vparahaemolyticus	413	dnaE(47)	gyrB(8)	recA(166)	dtdS(19)	pntA(28)	pyrC(46)	tnaA(121)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993385.1.fna	vparahaemolyticus	2627	dnaE(82)	gyrB(129)	recA(101)	dtdS(108)	pntA(76)	pyrC(5)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993395.1.fna	vparahaemolyticus	2602	dnaE(158)	gyrB(199)	recA(67)	dtdS(13)	pntA(23)	pyrC(141)	tnaA(98)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993405.1.fna	vparahaemolyticus	847	dnaE(148)	gyrB(355)	recA(74)	dtdS(19)	pntA(127)	pyrC(101)	tnaA(202)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993415.1.fna	vparahaemolyticus	-	dnaE(~60)	gyrB(~432)	recA(19)	dtdS(~476)	pntA(35)	pyrC(~150)	tnaA(9)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993435.1.fna	vparahaemolyticus	2150	dnaE(3)	gyrB(403)	recA(392)	dtdS(353)	pntA(182)	pyrC(11)	tnaA(66)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993485.1.fna	vparahaemolyticus	1825	dnaE(10)	gyrB(1)	recA(62)	dtdS(95)	pntA(50)	pyrC(85)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993495.1.fna	vparahaemolyticus	445	dnaE(137)	gyrB(238)	recA(3)	dtdS(194)	pntA(122)	pyrC(11)	tnaA(131)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993505.1.fna	vparahaemolyticus	1805	dnaE(47)	gyrB(91)	recA(166)	dtdS(46)	pntA(79)	pyrC(45)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993515.1.fna	vparahaemolyticus	-	dnaE(42)	gyrB(251)	recA(72)	dtdS(76)	pntA(45)	pyrC(46)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993565.1.fna	vparahaemolyticus	2980	dnaE(12)	gyrB(25)	recA(145)	dtdS(463)	pntA(26)	pyrC(176)	tnaA(1)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993585.1.fna	vparahaemolyticus	162	dnaE(47)	gyrB(58)	recA(53)	dtdS(19)	pntA(50)	pyrC(37)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993595.1.fna	vparahaemolyticus	-	dnaE(35)	gyrB(103)	recA(286)	dtdS(110)	pntA(50)	pyrC(190)	tnaA(17)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993605.1.fna	vparahaemolyticus	2614	dnaE(31)	gyrB(159)	recA(75)	dtdS(108)	pntA(4)	pyrC(50)	tnaA(94)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993615.1.fna	vparahaemolyticus	1041	dnaE(26)	gyrB(290)	recA(285)	dtdS(191)	pntA(31)	pyrC(231)	tnaA(222)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993625.1.fna	vparahaemolyticus	3048	dnaE(36)	gyrB(194)	recA(44)	dtdS(67)	pntA(102)	pyrC(5)	tnaA(37)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993645.1.fna	vparahaemolyticus	1160	dnaE(153)	gyrB(191)	recA(70)	dtdS(19)	pntA(6)	pyrC(8)	tnaA(1)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993665.1.fna	vparahaemolyticus	1791	dnaE(31)	gyrB(25)	recA(44)	dtdS(430)	pntA(31)	pyrC(133)	tnaA(57)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993685.1.fna	vparahaemolyticus	424	dnaE(170)	gyrB(224)	recA(75)	dtdS(139)	pntA(117)	pyrC(18)	tnaA(124)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993745.1.fna	vparahaemolyticus	864	dnaE(3)	gyrB(230)	recA(61)	dtdS(268)	pntA(2)	pyrC(245)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993765.1.fna	vparahaemolyticus	-	dnaE(81)	gyrB(84)	recA(75)	dtdS(27)	pntA(63)	pyrC(173)	tnaA(47)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993785.1.fna	vparahaemolyticus	-	dnaE(154)	gyrB(147)	recA(89)	dtdS(167)	pntA(23)	pyrC(185)	tnaA(54)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993805.1.fna	vparahaemolyticus	-	dnaE(3)	gyrB(230)	recA(107)	dtdS(268)	pntA(2)	pyrC(245)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993825.1.fna	vparahaemolyticus	-	dnaE(154)	gyrB(147)	recA(89)	dtdS(167)	pntA(23)	pyrC(185)	tnaA(54)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993845.1.fna	vparahaemolyticus	916	dnaE(98)	gyrB(4)	recA(112)	dtdS(107)	pntA(77)	pyrC(97)	tnaA(204)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993865.1.fna	vparahaemolyticus	124	dnaE(10)	gyrB(1)	recA(62)	dtdS(95)	pntA(50)	pyrC(85)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993885.1.fna	vparahaemolyticus	124	dnaE(10)	gyrB(1)	recA(62)	dtdS(95)	pntA(50)	pyrC(85)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993905.1.fna	vparahaemolyticus	-	dnaE(8)	gyrB(41)	recA(509)	dtdS(19)	pntA(173)	pyrC(272)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993925.1.fna	vparahaemolyticus	3226	dnaE(66)	gyrB(72)	recA(31)	dtdS(72)	pntA(21)	pyrC(94)	tnaA(32)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993945.1.fna	vparahaemolyticus	-	dnaE(5)	gyrB(84)	recA(31)	dtdS(181)	pntA(26)	pyrC(45)	tnaA(24)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993965.1.fna	vparahaemolyticus	2713	dnaE(5)	gyrB(88)	recA(447)	dtdS(538)	pntA(18)	pyrC(37)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037993985.1.fna	vparahaemolyticus	1249	dnaE(44)	gyrB(58)	recA(257)	dtdS(371)	pntA(4)	pyrC(3)	tnaA(238)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994005.1.fna	vparahaemolyticus	3226	dnaE(66)	gyrB(72)	recA(31)	dtdS(72)	pntA(21)	pyrC(94)	tnaA(32)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994025.1.fna	vparahaemolyticus	2602	dnaE(158)	gyrB(199)	recA(67)	dtdS(13)	pntA(23)	pyrC(141)	tnaA(98)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994045.1.fna	vparahaemolyticus	1807	dnaE(148)	gyrB(227)	recA(171)	dtdS(74)	pntA(119)	pyrC(46)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994065.1.fna	vparahaemolyticus	1807	dnaE(148)	gyrB(227)	recA(171)	dtdS(74)	pntA(119)	pyrC(46)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994085.1.fna	vparahaemolyticus	2799	dnaE(188)	gyrB(106)	recA(199)	dtdS(67)	pntA(2)	pyrC(3)	tnaA(1)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994105.1.fna	vparahaemolyticus	2429	dnaE(35)	gyrB(499)	recA(31)	dtdS(499)	pntA(128)	pyrC(450)	tnaA(226)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994125.1.fna	vparahaemolyticus	2799	dnaE(188)	gyrB(106)	recA(199)	dtdS(67)	pntA(2)	pyrC(3)	tnaA(1)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994145.1.fna	vparahaemolyticus	-	dnaE(31)	gyrB(25)	recA(44)	dtdS(430)	pntA(31)	pyrC(133)	tnaA(~57)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994165.1.fna	vparahaemolyticus	-	dnaE(137)	gyrB(414)	recA(31)	dtdS(376)	pntA(30)	pyrC(46)	tnaA(192)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994185.1.fna	vparahaemolyticus	727	dnaE(31)	gyrB(115)	recA(200)	dtdS(12)	pntA(168)	pyrC(91)	tnaA(68)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994205.1.fna	vparahaemolyticus	395	dnaE(169)	gyrB(104)	recA(151)	dtdS(73)	pntA(26)	pyrC(46)	tnaA(94)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994225.1.fna	vparahaemolyticus	1823	dnaE(112)	gyrB(4)	recA(77)	dtdS(92)	pntA(60)	pyrC(8)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994245.1.fna	vparahaemolyticus	864	dnaE(3)	gyrB(230)	recA(61)	dtdS(268)	pntA(2)	pyrC(245)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994265.1.fna	vparahaemolyticus	-	dnaE(100)	gyrB(106)	recA(4)	dtdS(19)	pntA(~249)	pyrC(37)	tnaA(51)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994285.1.fna	vparahaemolyticus	-	dnaE(103)	gyrB(84)	recA(93)	dtdS(19)	pntA(26)	pyrC(212)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994685.1.fna	vparahaemolyticus	2963	dnaE(167)	gyrB(2)	recA(109)	dtdS(293)	pntA(28)	pyrC(10)	tnaA(105)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994705.1.fna	vparahaemolyticus	919	dnaE(93)	gyrB(224)	recA(75)	dtdS(139)	pntA(117)	pyrC(223)	tnaA(124)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994725.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994745.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994765.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994785.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994805.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994825.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994845.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994865.1.fna	vparahaemolyticus	2516	dnaE(11)	gyrB(48)	recA(107)	dtdS(48)	pntA(26)	pyrC(48)	tnaA(26)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994885.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994905.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994925.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994945.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994965.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037994985.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995005.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995025.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995045.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995065.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995085.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995105.1.fna	vparahaemolyticus	332	dnaE(14)	gyrB(30)	recA(141)	dtdS(78)	pntA(4)	pyrC(37)	tnaA(13)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_037995125.1.fna	vparahaemolyticus	445	dnaE(137)	gyrB(238)	recA(3)	dtdS(194)	pntA(122)	pyrC(11)	tnaA(131)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038048605.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038069515.1.fna	vparahaemolyticus	1680	dnaE(3)	gyrB(54)	recA(348)	dtdS(19)	pntA(2)	pyrC(384)	tnaA(9)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038374045.1.fna	vparahaemolyticus	-	dnaE(~221)	gyrB(298)	recA(~258)	dtdS(206)	pntA(78)	pyrC(14)	tnaA(87)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038374605.1.fna	vparahaemolyticus	2529	dnaE(419)	gyrB(483)	recA(226)	dtdS(139)	pntA(26)	pyrC(7)	tnaA(47)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038374615.1.fna	vparahaemolyticus	2529	dnaE(419)	gyrB(483)	recA(226)	dtdS(139)	pntA(26)	pyrC(7)	tnaA(47)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038380005.1.fna	vparahaemolyticus	749	dnaE(5)	gyrB(71)	recA(238)	dtdS(162)	pntA(26)	pyrC(11)	tnaA(107)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038388715.1.fna	vparahaemolyticus	1733	dnaE(302)	gyrB(133)	recA(286)	dtdS(422)	pntA(18)	pyrC(340)	tnaA(37)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038407955.1.fna	vparahaemolyticus	532	dnaE(93)	gyrB(77)	recA(144)	dtdS(19)	pntA(23)	pyrC(201)	tnaA(23)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_038488205.1.fna	vparahaemolyticus	417	dnaE(3)	gyrB(111)	recA(167)	dtdS(188)	pntA(116)	pyrC(167)	tnaA(33)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039508765.1.fna	vparahaemolyticus	-	dnaE(106)	gyrB(22)	recA(34)	dtdS(50)	pntA(113)	pyrC(45)	tnaA(68)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039509705.1.fna	vparahaemolyticus	3	dnaE(3)	gyrB(4)	recA(19)	dtdS(4)	pntA(29)	pyrC(4)	tnaA(22)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039553915.1.fna	vparahaemolyticus	36	dnaE(21)	gyrB(15)	recA(1)	dtdS(23)	pntA(23)	pyrC(21)	tnaA(16)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039597015.1.fna	vparahaemolyticus	50	dnaE(29)	gyrB(5)	recA(22)	dtdS(12)	pntA(20)	pyrC(22)	tnaA(25)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039597035.1.fna	vparahaemolyticus	50	dnaE(29)	gyrB(5)	recA(22)	dtdS(12)	pntA(20)	pyrC(22)	tnaA(25)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039597055.1.fna	vparahaemolyticus	50	dnaE(29)	gyrB(5)	recA(22)	dtdS(12)	pntA(20)	pyrC(22)	tnaA(25)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039648035.1.fna	vparahaemolyticus	43	dnaE(23)	gyrB(29)	recA(10)	dtdS(7)	pntA(14)	pyrC(24)	tnaA(2)
/workspace/hraxxg/Vp_global_library/data/all_genomes/GCA_039653565.1.fna	vparahaemolyticus	43	dnaE(23)	gyrB(29)	recA(10)	dtdS(7)	pntA(14)	pyrC(24)	tnaA(2)
