Assembly Accession	Current Accession	Source Database	Organism Name	Organism Taxonomic ID	Assembly BioSample Accession	Assembly BioSample Collection date	Assembly BioSample Geographic location	Assembly BioSample Isolation source	Assembly BioSample Host	Assembly BioSample Strain	Assembly BioSample Isolate	Assembly Level	Assembly Refseq Category	Assembly Status	Assembly Release Date	Assembly Stats Total Sequence Length	Assembly Stats Number of Contigs	Assembly Stats Contig N50	CheckM completeness	CheckM contamination	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete	Annotation BUSCO Duplicated	Annotation BUSCO Fragmented	Annotation BUSCO Lineage	Annotation BUSCO Missing	Annotation BUSCO Single Copy	Annotation BUSCO Total Count	Annotation BUSCO Version	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Age	Assembly BioSample Biomaterial provider	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed	Assembly BioSample Collected by	Assembly BioSample Cultivar	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage	Assembly BioSample Ecotype	Assembly BioSample Host disease	Assembly BioSample Identified by	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category	Assembly BioSample Isolate name alias	Assembly BioSample Last updated	Assembly BioSample Latitude and Longitude	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name	Assembly BioSample Publication date	Assembly BioSample Sample name	Assembly BioSample Serotype	Assembly BioSample Serovar	Assembly BioSample Sex	Assembly BioSample Source type	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Sub-species	Assembly BioSample Submission date	Assembly BioSample Tissue	Assembly Blast URL	Assembly Description	Assembly Diploid Role	Assembly Grouping Method	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly LongName	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Differences	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly RefSeq GenBank Are Different	Assembly Paired Assembly Status	Assembly Sequencing Tech	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats ATGC Count	Assembly Stats Contig L50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Ungapped Length	CheckM completeness percentile	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Pangolin Classification	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL	biosample_attr_age	biosample_attr_alternate_id	biosample_attr_alternate_name_aliias	biosample_attr_altitude	biosample_attr_animal_env	biosample_attr_annotation_date	biosample_attr_annotation_method	biosample_attr_annotation_pipeline	biosample_attr_annotation_provider	biosample_attr_annotation_software_revision	biosample_attr_anonymized_name	biosample_attr_assembly_method	biosample_attr_attribute_package	biosample_attr_author	biosample_attr_bacterial_density	biosample_attr_biol_stat	biosample_attr_biomaterial_provider	biosample_attr_biotic_relationship	biosample_attr_birth_date	biosample_attr_birth_location	biosample_attr_breed	biosample_attr_breeding_history	biosample_attr_breeding_method	biosample_attr_broker_name	biosample_attr_building_setting	biosample_attr_cds	biosample_attr_cell_line	biosample_attr_cell_subtype	biosample_attr_cell_type	biosample_attr_coll_site_geo_feat	biosample_attr_collected_by	biosample_attr_collection_date	biosample_attr_collection_method	biosample_attr_common_name	biosample_attr_completeness_score	biosample_attr_contamination_score	biosample_attr_countryorigin	biosample_attr_cult_isol_date	biosample_attr_cultivar	biosample_attr_culture_collection	biosample_attr_culturvar	biosample_attr_death_date	biosample_attr_depth	biosample_attr_derived_from	biosample_attr_dev_stage	biosample_attr_disease	biosample_attr_disease_stage	biosample_attr_distinguishing_information	biosample_attr_ecotype	biosample_attr_ena_checklist	biosample_attr_ena_first_public	biosample_attr_ena_last_update	biosample_attr_env_broad_scale	biosample_attr_env_local_scale	biosample_attr_env_medium	biosample_attr_env_package	biosample_attr_environmental_sample	biosample_attr_estimated_size	biosample_attr_external_id	biosample_attr_extraction_date	biosample_attr_extraction_method	biosample_attr_facility_type	biosample_attr_fda_lab_id	biosample_attr_features_annotated	biosample_attr_file_location	biosample_attr_finishing_strategy	biosample_attr_food_industry_code	biosample_attr_food_origin	biosample_attr_food_processing_method	biosample_attr_food_product_type	biosample_attr_food_source	biosample_attr_food_type_processed	biosample_attr_frameshifted_genes	biosample_attr_genes	biosample_attr_genome_coverage	biosample_attr_genotype	biosample_attr_genus	biosample_attr_geo_loc_name	biosample_attr_geo_location	biosample_attr_geographic_location_depth	biosample_attr_geographic_location_latitude	biosample_attr_geographic_location_longitude	biosample_attr_growth_protocol	biosample_attr_health_state	biosample_attr_host	biosample_attr_host_age	biosample_attr_host_body_habitat	biosample_attr_host_common_name	biosample_attr_host_description	biosample_attr_host_disease	biosample_attr_host_disease_outcome	biosample_attr_host_disease_stage	biosample_attr_host_genotype	biosample_attr_host_health_state	biosample_attr_host_life_stage	biosample_attr_host_phenotype	biosample_attr_host_sex	biosample_attr_host_subject_id	biosample_attr_host_taxid	biosample_attr_host_tissue_sampled	biosample_attr_host_type	biosample_attr_identification_method	biosample_attr_identified_by	biosample_attr_ifsac_category	biosample_attr_information	biosample_attr_insdc_center_alias	biosample_attr_insdc_center_name	biosample_attr_insdc_first_public	biosample_attr_insdc_last_update	biosample_attr_insdc_status	biosample_attr_intended_consumer	biosample_attr_investigation_type	biosample_attr_isol_growth_condt	biosample_attr_isolatdate	biosample_attr_isolate	biosample_attr_isolate_name_alias	biosample_attr_isolation_source	biosample_attr_lab	biosample_attr_lab_host	biosample_attr_label	biosample_attr_labid	biosample_attr_laboratory_host	biosample_attr_lat_lon	biosample_attr_locus_tag_prefix	biosample_attr_mating_type	biosample_attr_meatcut	biosample_attr_metagenome_source	biosample_attr_metagenomic	biosample_attr_mlst	biosample_attr_mulitlocus_sequence_type	biosample_attr_ncbi_bioproject	biosample_attr_ncbi_labid	biosample_attr_not_applicable	biosample_attr_note	biosample_attr_notes	biosample_attr_num_replicons	biosample_attr_ontological_term	biosample_attr_organism	biosample_attr_organism_name	biosample_attr_orgmod_note	biosample_attr_oysters_geo_loc	biosample_attr_oysters_lat_lon	biosample_attr_passage_date	biosample_attr_passage_history	biosample_attr_pathotype	biosample_attr_pfge_primaryenzyme_pattern	biosample_attr_pfge_secondaryenzyme_pattern	biosample_attr_phenotype	biosample_attr_potential_contaminant	biosample_attr_project_name	biosample_attr_projectaccession	biosample_attr_pseudo_genes	biosample_attr_publicaccession	biosample_attr_purpose_of_sampling	biosample_attr_raisingclaim1	biosample_attr_ref_biomaterial	biosample_attr_reference_material	biosample_attr_rel_to_oxygen	biosample_attr_replicate	biosample_attr_rrnas	biosample_attr_samp_collect_device	biosample_attr_samp_salinity	biosample_attr_samp_size	biosample_attr_sample_comment	biosample_attr_sample_derived_from	biosample_attr_sample_id	biosample_attr_sample_name	biosample_attr_sample_type	biosample_attr_scientific_name	biosample_attr_sequence_type	biosample_attr_sequenced_by	biosample_attr_sequencing_method	biosample_attr_sequencing_technology	biosample_attr_serotype	biosample_attr_serovar	biosample_attr_similarity	biosample_attr_source_material_id	biosample_attr_source_name	biosample_attr_source_type	biosample_attr_sourcecountry	biosample_attr_sourcecountrystate	biosample_attr_sourcesite	biosample_attr_sourcestate	biosample_attr_species	biosample_attr_specimen_voucher	biosample_attr_state_cntn_id	biosample_attr_stock_number	biosample_attr_store_cond	biosample_attr_strain	biosample_attr_stud_book_number	biosample_attr_sub_species	biosample_attr_subgroup	biosample_attr_submitter_id	biosample_attr_subtype	biosample_attr_supplier_name	biosample_attr_synonym	biosample_attr_tax_id	biosample_attr_tdh	biosample_attr_temp	biosample_attr_tissue	biosample_attr_tmp	biosample_attr_toxicity_note	biosample_attr_treatment	biosample_attr_trh	biosample_attr_trnas	biosample_attr_trophic_level	biosample_attr_type_details	biosample_attr_type_material	biosample_attr_typedetails	biosample_attr_water_environmental_package	biosample_attr_wgs_id	collection_year	geo_location_final
GCA_027277905.1	GCA_027277905.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300789	2020-09	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A5		Contig		current	2022-12-25	5319159	75	815549	98.12	2.13	98.54	GCA_900460535.1	88.68	type	Vibrio parahaemolyticus	91.26	species_match	category_na	OK	na	98.54	GCA_900460535.1	88.68	type	Vibrio parahaemolyticus	91.26	Vibrio parahaemolyticus	Vibrio parahaemolyticus									148		4785	44	4977	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913553	PRJNA913553			Vibrio parahaemolyticus strain:A5 | isolate:A5 Genome sequencing and assembly			PRJNA913553															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A5			2022-12-20T15:16:59.866		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:05:05.378		2022-12-18T09:05:05.376									ASM2727790v1		GCF_027277905.1				GCF_027277905.1-RS_2026_02_13				current	Illumina	Liaocheng University			haploid	5319159	3		2410797	45.5	100	75		75	3	815549		5319159	19.3031	Vibrio parahaemolyticus	species	670	v1.2.4													A5				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUS01	JAPXUS01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUS000000000.1																																2020-09																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A5																							2020	China:Guangdong
GCA_027277925.1	GCA_027277925.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300831	2020-09	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A6		Contig		current	2022-12-25	5348921	95	459640	98.44	1.71	98.52	GCA_030398735.1	86.49	type	Vibrio parahaemolyticus	93.98	species_match	category_na	OK	na	98.52	GCA_030398735.1	86.49	type	Vibrio parahaemolyticus	93.98	Vibrio parahaemolyticus	Vibrio parahaemolyticus									141		4786	54	4981	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913556	PRJNA913556			Vibrio parahaemolyticus strain:A6 | isolate:A6 Genome sequencing and assembly			PRJNA913556															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A6			2022-12-20T15:16:59.887		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:16:03.480		2022-12-18T09:16:03.480									ASM2727792v1		GCF_027277925.1				GCF_027277925.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5348921	4		2419598	45	100	95		95	4	459640		5348921	30.39	Vibrio parahaemolyticus	species	670	v1.2.4													A6				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUT01	JAPXUT01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUT000000000.1																																2020-09																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A6																							2020	China:Guangdong
GCA_027277945.1	GCA_027277945.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300841	2022-07	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A8		Contig		current	2022-12-25	5726627	231	190984	98.17	5.42	98.52	GCA_030398735.1	80.78	type	Vibrio parahaemolyticus	93.97	species_match	category_na	OK	na	98.52	GCA_030398735.1	80.78	type	Vibrio parahaemolyticus	93.97	Vibrio parahaemolyticus	Vibrio parahaemolyticus									139		5311	69	5519	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913559	PRJNA913559			Vibrio parahaemolyticus strain:A8 | isolate:A8 Genome sequencing and assembly			PRJNA913559															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A8			2022-12-20T15:16:59.916		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:31:03.701		2022-12-18T09:31:03.700									ASM2727794v1		GCF_027277945.1				GCF_027277945.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5726627	8		2588157	45	100	231		231	8	190984		5726627	20.3128	Vibrio parahaemolyticus	species	670	v1.2.4													A8				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUV01	JAPXUV01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUV000000000.1																																2022-07																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A8																							2022	China:Guangdong
GCA_027277955.1	GCA_027277955.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300838	2022-07	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A7		Contig		current	2022-12-25	5732448	245	190984	98.17	5.19	98.51	GCA_030398735.1	80.7	type	Vibrio parahaemolyticus	93.99	species_match	category_na	OK	na	98.51	GCA_030398735.1	80.7	type	Vibrio parahaemolyticus	93.99	Vibrio parahaemolyticus	Vibrio parahaemolyticus									144		5323	68	5535	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913557	PRJNA913557			Vibrio parahaemolyticus strain:A7 | isolate:A7 Genome sequencing and assembly			PRJNA913557															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A7			2022-12-20T15:16:59.901		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:23:03.857		2022-12-18T09:23:03.856									ASM2727795v1		GCF_027277955.1				GCF_027277955.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5732448	9		2590441	45	100	245		245	9	190984		5732448	20.3128	Vibrio parahaemolyticus	species	670	v1.2.4													A7				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUU01	JAPXUU01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUU000000000.1																																2022-07																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A7																							2022	China:Guangdong
GCA_027277985.1	GCA_027277985.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300845	2020-09	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A9		Contig		current	2022-12-25	5528051	139	494312	98.47	2.19	98.51	GCA_030398735.1	84.31	type	Vibrio parahaemolyticus	94.68	species_match	category_na	OK	na	98.51	GCA_030398735.1	84.31	type	Vibrio parahaemolyticus	94.68	Vibrio parahaemolyticus	Vibrio parahaemolyticus									145		5054	37	5236	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913561	PRJNA913561			Vibrio parahaemolyticus strain:A9 | isolate:A9 Genome sequencing and assembly			PRJNA913561															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A9			2022-12-20T15:16:59.931		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:37:03.843		2022-12-18T09:37:03.840									ASM2727798v1		GCF_027277985.1				GCF_027277985.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5528051	4		2505150	45.5	100	139		139	4	494312		5528051	32.6074	Vibrio parahaemolyticus	species	670	v1.2.4													A9				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUW01	JAPXUW01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUW000000000.1																																2020-09																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A9																							2020	China:Guangdong
GCA_027278005.1	GCA_027278005.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300847	2022-07	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A11		Contig		current	2022-12-25	5733860	238	190984	98.17	5.21	98.51	GCA_030398735.1	80.69	type	Vibrio parahaemolyticus	93.98	species_match	category_na	OK	na	98.51	GCA_030398735.1	80.69	type	Vibrio parahaemolyticus	93.98	Vibrio parahaemolyticus	Vibrio parahaemolyticus									145		5325	69	5539	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913563	PRJNA913563			Vibrio parahaemolyticus strain:A11 | isolate:A11 Genome sequencing and assembly			PRJNA913563															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A11			2022-12-20T15:16:59.961		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:50:04.078		2022-12-18T09:50:04.076									ASM2727800v1		GCF_027278005.1				GCF_027278005.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5733860	9		2591052	45	100	238		238	9	190984		5733860	20.3128	Vibrio parahaemolyticus	species	670	v1.2.4													A11				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUY01	JAPXUY01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUY000000000.1																																2022-07																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A11																							2022	China:Guangdong
GCA_027278025.1	GCA_027278025.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32300848	2019-08	China:Guangdong	hepatopancreas	Penaeus vannamei (white shrimp)	A12		Contig		current	2022-12-25	5215839	156	518715	98.66	1.57	98.49	GCA_001558495.2	90.53	type	Vibrio parahaemolyticus	91.64	species_match	category_na	OK	na	98.49	GCA_001558495.2	90.53	type	Vibrio parahaemolyticus	91.64	Vibrio parahaemolyticus	Vibrio parahaemolyticus									135		4724	48	4907	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913564	PRJNA913564			Vibrio parahaemolyticus strain:A12 | isolate:A12 Genome sequencing and assembly			PRJNA913564															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	A12			2022-12-20T15:16:59.978		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T09:57:03.848		2022-12-18T09:57:03.846									ASM2727802v1		GCF_027278025.1				GCF_027278025.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5215839	4		2362884	45.5	100	156		156	4	518715		5215839	44.605	Vibrio parahaemolyticus	species	670	v1.2.4													A12				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXUZ01	JAPXUZ01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXUZ000000000.1																																2019-08																																														China:Guangdong							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					A12																							2019	China:Guangdong
GCA_027278045.1	GCA_027278045.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32302291	2022-03	China:Jiangsu	hepatopancreas	Penaeus vannamei (white shrimp)	B4		Contig		current	2022-12-25	5364791	113	258161	98.41	2.93	98.58	GCA_030398735.1	86.13	type	Vibrio parahaemolyticus	93.86	species_match	category_na	OK	na	98.58	GCA_030398735.1	86.13	type	Vibrio parahaemolyticus	93.86	Vibrio parahaemolyticus	Vibrio parahaemolyticus									134		4813	50	4997	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2022-12-20		6.4		SPAdes v. November-2022			PRJNA913620	PRJNA913620			Vibrio parahaemolyticus strain:B4 | isolate:B4 Genome sequencing and assembly			PRJNA913620															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	B4			2022-12-22T08:30:16.762		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-18T00:00:00.000						live	2022-12-18T21:58:03.801		2022-12-18T21:58:03.800									ASM2727804v1		GCF_027278045.1				GCF_027278045.1-RS_2026_02_14				current	Illumina	Liaocheng University			haploid	5364791	8		2426468	45	100	113		113	8	258161		5364791	28.5488	Vibrio parahaemolyticus	species	670	v1.2.4													B4				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAPXVL01	JAPXVL01	https://www.ncbi.nlm.nih.gov/nuccore/JAPXVL000000000.1																																2022-03																																														China:Jiangsu							Penaeus vannamei (white shrimp)																																hepatopancreas																																																			tissue sample																					B4																							2022	China:Jiangsu
GCA_027591805.1	GCA_027591805.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32359055	2022-08	China:Jiangsu	seawater from white shrimp (Litopenaeus vannamei) tank		B10		Contig		current	2023-01-08	5188195	67	650447	98.53	1.39	98.48	GCA_001558495.2	89.1	type	Vibrio parahaemolyticus	89.71	species_match	category_na	OK	na	98.48	GCA_001558495.2	89.1	type	Vibrio parahaemolyticus	89.71	Vibrio parahaemolyticus	Vibrio parahaemolyticus									146		4668	34	4848	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2023-01-03		6.4		SPAdes v. November-2022			PRJNA914848	PRJNA914848			Vibrio parahaemolyticus strain:B10 Genome sequencing and assembly			PRJNA914848															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	B10			2023-01-03T10:40:02.238		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-21T00:00:00.000						live	2022-12-21T23:16:04.663		2022-12-21T23:16:04.660									ASM2759180v1		GCF_027591805.1				GCF_027591805.1-RS_2026_02_20				current	Illumina	Liaocheng University			haploid	5188195	3		2345318	45	100	67		67	3	650447		5188195	35.6563	Vibrio parahaemolyticus	species	670	v1.2.4													B10				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAQBSO01	JAQBSO01	https://www.ncbi.nlm.nih.gov/nuccore/JAQBSO000000000.1																																2022-08																																														China:Jiangsu																																							seawater from white shrimp (Litopenaeus vannamei) tank																																																			environment sample																					B10																							2022	China:Jiangsu
GCA_027591885.1	GCA_027591885.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN32359187	2022-08	China:Jiangsu	seawater from white shrimp (Litopenaeus vannamei) tank		B13		Contig		current	2023-01-08	5096378	67	650447	98.53	0.84	98.48	GCA_001558495.2	90.71	type	Vibrio parahaemolyticus	89.72	species_match	category_na	OK	na	98.48	GCA_001558495.2	90.71	type	Vibrio parahaemolyticus	89.72	Vibrio parahaemolyticus	Vibrio parahaemolyticus									149		4544	35	4728	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2023-01-03		6.4		SPAdes v. November-2022			PRJNA914856	PRJNA914856			Vibrio parahaemolyticus strain:B13 Genome sequencing and assembly			PRJNA914856															Vibrio parahaemolyticus		670	Microbe sample from Vibrio parahaemolyticus						Sample name	B13			2023-01-03T10:40:02.282		Microbe, viral or environmental		Liaocheng University	Microbe.1.0		2022-12-22T00:00:00.000						live	2022-12-22T00:46:03.800		2022-12-22T00:46:03.800									ASM2759188v1		GCF_027591885.1				GCF_027591885.1-RS_2026_02_20				current	Illumina	Liaocheng University			haploid	5096378	3		2307606	45.5	100	67		67	3	650447		5096378	35.6563	Vibrio parahaemolyticus	species	670	v1.2.4													B13				https://www.ncbi.nlm.nih.gov/Traces/wgs/JAQBSR01	JAQBSR01	https://www.ncbi.nlm.nih.gov/nuccore/JAQBSR000000000.1																																2022-08																																														China:Jiangsu																																							seawater from white shrimp (Litopenaeus vannamei) tank																																																			environment sample																					B13																							2022	China:Jiangsu
